dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,112,202,static_utility,-0.00507294,0.51700000,-0.34980455,4.00000000
METRLA,112,202,cached_mur,-0.00046054,0.46650000,-0.40188932,2.85350000
METRLA,112,202,oracle_static,0.06763328,0.05050000,0.77237117,3.97050000
METRLA,112,202,oracle_greedy,0.07376920,0.00000000,1.00000000,3.88050000
METRLA,112,202,ranked_response_q4,-0.00103451,0.50700000,-0.52065897,3.31950000
METRLA,119,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,119,202,pool_all,0.03052549,0.50650000,-2.64116931,16.00000000
METRLA,119,202,relevance,-0.08993518,0.81950000,-4.49509478,4.00000000
METRLA,119,202,mmr,-0.07337781,0.79700000,-5.07997036,4.00000000
METRLA,119,202,static_utility,0.00857080,0.49950000,-3.16728210,4.00000000
METRLA,119,202,cached_mur,0.01275827,0.22550000,-0.76932722,1.76750000
METRLA,119,202,oracle_static,0.13444231,0.23100000,0.21895862,3.94650000
METRLA,119,202,oracle_greedy,0.15877390,0.00000000,1.00000000,3.55600000
METRLA,119,202,ranked_response_q4,0.02189131,0.33550000,-0.85182786,3.28100000
METRLA,126,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,126,202,pool_all,-0.00395222,0.56450000,-1.46563816,16.00000000
METRLA,126,202,relevance,0.00624428,0.45250000,-0.16729157,4.00000000
METRLA,126,202,mmr,0.00145370,0.54450000,-0.74797624,4.00000000
METRLA,126,202,static_utility,-0.00372334,0.53300000,-0.56022131,4.00000000
METRLA,126,202,cached_mur,-0.00835948,0.45850000,-0.43619922,2.53950000
METRLA,126,202,oracle_static,0.12560123,0.02250000,0.89079112,3.97050000
METRLA,126,202,oracle_greedy,0.13355121,0.00000000,1.00000000,3.94950000
METRLA,126,202,ranked_response_q4,0.00541396,0.51350000,-0.62728542,2.91350000
METRLA,132,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,132,202,pool_all,0.01370261,0.64800000,-10.84851456,16.00000000
METRLA,132,202,relevance,-0.01430934,0.66750000,-6.76271772,4.00000000
METRLA,132,202,mmr,-0.02425428,0.67450000,-4.74367046,4.00000000
METRLA,132,202,static_utility,0.01265039,0.58300000,-6.13767529,4.00000000
METRLA,132,202,cached_mur,0.03256242,0.56700000,-5.48650885,3.65350000
METRLA,132,202,oracle_static,0.15678257,0.14600000,0.50623906,3.94200000
METRLA,132,202,oracle_greedy,0.18164417,0.00000000,1.00000000,3.82650000
METRLA,132,202,ranked_response_q4,0.04388820,0.43800000,-5.18919039,3.55100000
METRLA,139,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,139,202,pool_all,0.00699208,0.50000000,-15.08304691,16.00000000
METRLA,139,202,relevance,0.00939187,0.56500000,-2.78224277,4.00000000
METRLA,139,202,mmr,-0.00297026,0.61550000,-2.07188678,4.00000000
METRLA,139,202,static_utility,0.01247037,0.45600000,-3.42475963,4.00000000
METRLA,139,202,cached_mur,0.00637094,0.45200000,-7.85494614,3.30800000
METRLA,139,202,oracle_static,0.12416812,0.09250000,0.65628886,3.94600000
METRLA,139,202,oracle_greedy,0.13701431,0.00000000,1.00000000,3.87350000
